600000,1101,,
640941,1101,旭ケ丘,アサヒガオカ
600041,1101,大通東,オオドオリヒガシ
600042,1101,大通西（１〜１９丁目）,オオドオリニシ（１－１９チョウメ）
640820,1101,大通西（２０〜２８丁目）,オオドオリニシ（２０－２８チョウメ）
600031,1101,北一条東,キタ１ジョウヒガシ
600001,1101,北一条西（１〜１９丁目）,キタ１ジョウニシ（１－１９チョウメ）
640821,1101,北一条西（２０〜２８丁目）,キタ１ジョウニシ（２０－２８チョウメ）
600032,1101,北二条東,キタ２ジョウヒガシ
600002,1101,北二条西（１〜１９丁目）,キタ２ジョウニシ（１－１９チョウメ）
640822,1101,北二条西（２０〜２８丁目）,キタ２ジョウニシ（２０－２８チョウメ）
600033,1101,北三条東,キタ３ジョウヒガシ
600003,1101,北三条西（１〜１９丁目）,キタ３ジョウニシ（１－１９チョウメ）
640823,1101,北三条西（２０〜３０丁目）,キタ３ジョウニシ（２０－３０チョウメ）
600034,1101,北四条東（１〜８丁目）,キタ４ジョウヒガシ（１－８チョウメ）
600004,1101,北四条西（１〜１９丁目）,キタ４ジョウニシ（１－１９チョウメ）
640824,1101,北四条西（２０〜３０丁目）,キタ４ジョウニシ（２０－３０チョウメ）
600035,1101,北五条東,キタ５ジョウヒガシ
600005,1101,北五条西（１〜２４丁目）,キタ５ジョウニシ（１－２４チョウメ）
640825,1101,北五条西（２５〜２９丁目）,キタ５ジョウニシ（２５－２９チョウメ）
600006,1101,北六条西（１０〜２５丁目）,キタ６ジョウニシ（１０－２５チョウメ）
640826,1101,北六条西（２６〜２８丁目）,キタ６ジョウニシ（２６－２８チョウメ）
600007,1101,北七条西,キタ７ジョウニシ
600008,1101,北八条西,キタ８ジョウニシ
600009,1101,北九条西,キタ９ジョウニシ
600010,1101,北十条西,キタ１０ジョウニシ
600011,1101,北十一条西,キタ１１ジョウニシ
600012,1101,北十二条西,キタ１２ジョウニシ
600013,1101,北十三条西,キタ１３ジョウニシ
600014,1101,北十四条西,キタ１４ジョウニシ
600015,1101,北十五条西,キタ１５ジョウニシ
600016,1101,北十六条西,キタ１６ジョウニシ
600017,1101,北十七条西,キタ１７ジョウニシ
600018,1101,北十八条西,キタ１８ジョウニシ
600020,1101,北二十条西,キタ２０ジョウニシ
600021,1101,北二十一条西,キタ２１ジョウニシ
600022,1101,北二十二条西,キタ２２ジョウニシ
640943,1101,界川,サカイガワ
640931,1101,中島公園,ナカジマコウエン
640945,1101,盤渓,バンケイ
640942,1101,伏見,フシミ
640946,1101,双子山,フタゴヤマ
640944,1101,円山西町,マルヤマニシマチ
600051,1101,南一条東,ミナミ１ジョウヒガシ
600061,1101,南一条西（１〜１９丁目）,ミナミ１ジョウニシ（１－１９チョウメ）
640801,1101,南一条西（２０〜２８丁目）,ミナミ１ジョウニシ（２０－２８チョウメ）
600052,1101,南二条東,ミナミ２ジョウヒガシ
600062,1101,南二条西（１〜１９丁目）,ミナミ２ジョウニシ（１－１９チョウメ）
640802,1101,南二条西（２０〜２８丁目）,ミナミ２ジョウニシ（２０－２８チョウメ）
600053,1101,南三条東,ミナミ３ジョウヒガシ
600063,1101,南三条西（１〜１８丁目）,ミナミ３ジョウニシ（１－１８チョウメ）
640803,1101,南三条西（２０〜２８丁目）,ミナミ３ジョウニシ（２０－２８チョウメ）
600054,1101,南四条東,ミナミ４ジョウヒガシ
640804,1101,南四条西,ミナミ４ジョウニシ
600055,1101,南五条東,ミナミ５ジョウヒガシ
640805,1101,南五条西,ミナミ５ジョウニシ
600056,1101,南六条東,ミナミ６ジョウヒガシ
640806,1101,南六条西,ミナミ６ジョウニシ
600057,1101,南七条東,ミナミ７ジョウヒガシ
640807,1101,南七条西,ミナミ７ジョウニシ
640808,1101,南八条西,ミナミ８ジョウニシ
640809,1101,南九条西,ミナミ９ジョウニシ
640810,1101,南十条西,ミナミ１０ジョウニシ
