1000000,13101,,
1020072,13101,飯田橋,イイダバシ
1020082,13101,一番町,イチバンチョウ
1010032,13101,岩本町,イワモトチョウ
1010047,13101,内神田,ウチカンダ
1000011,13101,内幸町,ウチサイワイチョウ
1000004,13101,大手町（次のビルを除く）,オオテマチ（ツギノビルヲノゾク）
1006890,13101,大手町ＪＡビル（地階・階層不明）,オオテマチジェイエイビル（チカイ・カイソウフメイ）
1006801,13101,大手町ＪＡビル（１階）,オオテマチジェイエイビル（１カイ）
1006802,13101,大手町ＪＡビル（２階）,オオテマチジェイエイビル（２カイ）
1006803,13101,大手町ＪＡビル（３階）,オオテマチジェイエイビル（３カイ）
1006804,13101,大手町ＪＡビル（４階）,オオテマチジェイエイビル（４カイ）
1006805,13101,大手町ＪＡビル（５階）,オオテマチジェイエイビル（５カイ）
1006806,13101,大手町ＪＡビル（６階）,オオテマチジェイエイビル（６カイ）
1006807,13101,大手町ＪＡビル（７階）,オオテマチジェイエイビル（７カイ）
1006808,13101,大手町ＪＡビル（８階）,オオテマチジェイエイビル（８カイ）
1006809,13101,大手町ＪＡビル（９階）,オオテマチジェイエイビル（９カイ）
1006810,13101,大手町ＪＡビル（１０階）,オオテマチジェイエイビル（１０カイ）
1006811,13101,大手町ＪＡビル（１１階）,オオテマチジェイエイビル（１１カイ）
1006812,13101,大手町ＪＡビル（１２階）,オオテマチジェイエイビル（１２カイ）
1006813,13101,大手町ＪＡビル（１３階）,オオテマチジェイエイビル（１３カイ）
1006814,13101,大手町ＪＡビル（１４階）,オオテマチジェイエイビル（１４カイ）
1006815,13101,大手町ＪＡビル（１５階）,オオテマチジェイエイビル（１５カイ）
1006816,13101,大手町ＪＡビル（１６階）,オオテマチジェイエイビル（１６カイ）
1006817,13101,大手町ＪＡビル（１７階）,オオテマチジェイエイビル（１７カイ）
1006818,13101,大手町ＪＡビル（１８階）,オオテマチジェイエイビル（１８カイ）
1006819,13101,大手町ＪＡビル（１９階）,オオテマチジェイエイビル（１９カイ）
1006820,13101,大手町ＪＡビル（２０階）,オオテマチジェイエイビル（２０カイ）
1006821,13101,大手町ＪＡビル（２１階）,オオテマチジェイエイビル（２１カイ）
1006822,13101,大手町ＪＡビル（２２階）,オオテマチジェイエイビル（２２カイ）
1006823,13101,大手町ＪＡビル（２３階）,オオテマチジェイエイビル（２３カイ）
1006824,13101,大手町ＪＡビル（２４階）,オオテマチジェイエイビル（２４カイ）
1006825,13101,大手町ＪＡビル（２５階）,オオテマチジェイエイビル（２５カイ）
1006826,13101,大手町ＪＡビル（２６階）,オオテマチジェイエイビル（２６カイ）
1006827,13101,大手町ＪＡビル（２７階）,オオテマチジェイエイビル（２７カイ）
1006828,13101,大手町ＪＡビル（２８階）,オオテマチジェイエイビル（２８カイ）
1006829,13101,大手町ＪＡビル（２９階）,オオテマチジェイエイビル（２９カイ）
1006830,13101,大手町ＪＡビル（３０階）,オオテマチジェイエイビル（３０カイ）
1006831,13101,大手町ＪＡビル（３１階）,オオテマチジェイエイビル（３１カイ）
1006832,13101,大手町ＪＡビル（３２階）,オオテマチジェイエイビル（３２カイ）
1006833,13101,大手町ＪＡビル（３３階）,オオテマチジェイエイビル（３３カイ）
1006834,13101,大手町ＪＡビル（３４階）,オオテマチジェイエイビル（３４カイ）
1006835,13101,大手町ＪＡビル（３５階）,オオテマチジェイエイビル（３５カイ）
1006836,13101,大手町ＪＡビル（３６階）,オオテマチジェイエイビル（３６カイ）
1006837,13101,大手町ＪＡビル（３７階）,オオテマチジェイエイビル（３７カイ）
1010044,13101,鍛冶町,カジチョウ
1000013,13101,霞が関（次のビルを除く）,カスミガセキ（ツギノビルヲノゾク）
1006090,13101,霞が関霞が関ビル（地階・階層不明）,カスミガセキカスミガセキビル（チカイ・カイソウフメイ）
1006001,13101,霞が関霞が関ビル（１階）,カスミガセキカスミガセキビル（１カイ）
1006002,13101,霞が関霞が関ビル（２階）,カスミガセキカスミガセキビル（２カイ）
1006003,13101,霞が関霞が関ビル（３階）,カスミガセキカスミガセキビル（３カイ）
1006004,13101,霞が関霞が関ビル（４階）,カスミガセキカスミガセキビル（４カイ）
1006005,13101,霞が関霞が関ビル（５階）,カスミガセキカスミガセキビル（５カイ）
